gene_id	midas_1EE_S42_Xp_blk	midas_1EM_S18_Xp_blk	midas_1XE_S43_Xp_blk	midas_1XM_S19_Xp_blk	midas_2EE_S44_Xp_blk	midas_2EM_S20_Xp_blk	midas_2XE_S45_Xp_blk	midas_2XM_S21_Xp_blk	midas_3EE_S46_Xp_blk	midas_3EM_S22_Xp_blk	midas_3XE_S47_Xp_blk	midas_3XM_S23_Xp_blk	midas_4EE_S48_Xp_blk	midas_4EM_S24_Xp_blk	midas_4XE_S49_Xp_blk	midas_4XM_S25_Xp_blk	midas_5EE_S50_Xp_blk	midas_5EM_S26_Xp_blk	midas_5XE_S51_Xp_blk	midas_5XM_S27_Xp_blk	midas_6EE_S52_Xp_blk	midas_6EM_S28_Xp_blk	midas_6XE_S53_Xp_blk	midas_6XM_S29_Xp_blk
SUPERPANG_00011	1086.9383177568895	1044.6940809967755	300.74704049844473	5.608722741433026	1266.613084112003	956.2610591899384	137.536448598134	65.22367601246096	1085.436760124494	964.7457943924319	722.0417445482236	12.557009345794393	934.6498442366659	999.4099688472535	673.2099688473019	10.649221183800625	946.363862928272	676.5919003114738	332.1551401869131	43.96261682242979	1185.090965731964	1020.5962616821447	21.294080996884702	15.091588785046714
SUPERPANG_00012	847.6682170542513	905.7906976744056	228.46666666666573	7.457364341085268	1012.8527131782736	860.0775193798376	100.04341085271287	50.14883720930226	886.3178294573497	870.3023255813861	559.1767441860585	2.7255813953488373	816.5906976744117	892.0496124030886	614.2294573643476	6.834108527131781	713.0945736434121	613.2248062015573	272.1286821705427	34.70697674418607	977.4480620154875	854.9286821705338	15.258914728682171	7.8496124031007755
SUPERPANG_00013	1222.0352467269825	923.4692849950162	305.87764350452187	3.812185297079555	1271.2044310169738	890.1858006042758	150.28549848942546	53.55135951661685	1184.8459214500779	919.0317220544322	812.4707955690329	4.692849949647534	972.5513595166803	948.8373615307762	627.7517623363732	5.515105740181273	977.3741188318533	647.7351460221818	352.22557905336606	42.38318227593167	1164.0664652567393	1002.6455186304715	19.255287009063462	9.670694864048357
SUPERPANG_00014	972.7039627039956	824.1305361305608	257.7086247086243	6.5687645687645695	1007.5431235431587	752.4988344988534	132.60606060606062	52.65967365967365	961.5081585081922	723.9836829836968	639.7948717948807	3.172494172494173	740.3053613053756	788.5337995338195	509.8484848484847	5.123543123543124	771.5920745920904	544.6410256410284	268.27738927738903	39.6456876456876	876.1515151515385	823.8111888112107	13.039627039627042	11.170163170163177
SUPERPANG_00015	1096.580706781291	928.1212989494197	262.39923591213534	4.207258834765999	1169.3180515759075	819.1212989494114	139.55396370582557	52.66475644699123	1137.5510983763052	853.7736389685177	776.3829990449246	3.271251193887298	862.2607449857104	885.6934097421571	603.8366762177842	5.611270296084047	976.4469914040473	585.8863419293448	354.3935052531129	35.13753581661893	1074.4756446991573	905.7144221585849	18.01146131805159	5.110792741165232
SUPERPANG_00016	1302.3440428380495	891.0481927711412	273.76974564926167	4.112449799196787	1168.2262382865324	868.9410977242854	146.0896921017394	51.83266398929039	1468.1726907630527	848.9785809906829	878.5381526105012	1.461847389558233	1024.389558233013	926.2650602410299	557.362784471222	5.311914323962515	1059.6171352075626	621.1485943775245	455.9330655957128	48.68005354752333	1243.1231593039224	939.8273092370082	19.53012048192773	7.643908969210171
SUPERPANG_00017	1487.4736251402664	1032.8462401796633	318.1750841750806	5.0347923681257	1412.5712682379256	974.5398428732594	177.73961840628365	54.34006734006749	1718.6026936026071	987.5151515152365	969.4736251403775	2.984287317620651	1203.3759820426972	984.5084175085066	686.9831649831906	7.997755331088662	1247.736251402954	633.8204264871084	497.8608305274897	44.74747474747483	1326.0325476992296	1145.1919191919858	23.673400673400664	8.768799102132432
SUPERPANG_00018	1037.3009592327217	846.8824940048595	258.23501199040726	6.679856115107916	1096.9532374101882	810.5239808154037	148.9472422062347	51.75539568345316	992.2781774581265	862.2446043166157	709.8381294964411	0.31774580335731417	858.5551558753681	839.6594724221264	580.805755395694	3.676258992805757	867.6954436451427	552.0503597122373	316.44004796163017	37.72182254196637	887.7745803358013	878.9064748202153	14.730215827338117	9.004796163069544
SUPERPANG_00019	453.91810966804775	922.4534632032405	151.01046176046208	4.367243867243869	637.9321789320534	871.0458152956162	99.8253968253974	61.075757575757926	584.3232323231259	804.9357864356051	368.42568542565084	3.1901154401154423	576.3535353534318	837.2247474745528	624.7222222221063	6.378427128427122	644.3834776333674	536.7572150071227	200.66161616161716	31.1673881673883	736.0461760460295	620.0064935063795	13.000721500721525	12.01695526695528
SUPERPANG_00020	977.9326765189246	814.5615763547004	269.6453201970413	5.518883415435139	1138.8932676519437	798.4564860427114	129.38259441707763	59.07060755336624	783.3842364532196	807.1609195402516	652.7422003284124	4.188834154351395	850.0509031198916	842.1083743842606	543.2972085385811	3.7586206896551726	793.7963875205412	555.1280788177296	216.1149425287341	34.3990147783251	739.4761904762046	803.082101806259	12.172413793103443	8.962233169129718
SUPERPANG_00021	1433.3636363635337	1050.491341991368	366.321428571419	3.8441558441558437	1401.1482683981822	957.4015151515403	175.67207792207896	62.56168831168857	1107.987012987023	995.4870129870442	914.8463203463409	3.3528138528138522	1123.3874458874493	1046.9512987013245	691.4512987012947	4.795454545454543	1021.6536796537055	717.2305194805169	285.1720779220765	37.80952380952393	1030.7391774892087	1115.8419913419953	19.91666666666667	11.140692640692636
SUPERPANG_00022	1178.9713131313285	1031.3458585857286	335.1167676767648	5.040404040404045	1247.7729292930126	931.0945454544336	158.7854545454548	60.14545454545383	965.5745454544135	944.4096969695732	833.7119191918138	3.24888888888889	984.075151515019	973.9418181816823	658.8828282827639	8.6678787878788	985.3858585857471	670.3462626261937	331.5381818181798	43.56646464646432	982.3842424241201	1030.3313131311857	20.479191919191937	11.436767676767696
SUPERPANG_00023	914.7937853107206	737.0423728813497	189.51694915254197	1.0706214689265536	919.0112994350118	706.2881355932171	105.46327683615849	48.18644067796615	701.194915254232	663.4378531073409	584.8644067796615	3.418079096045197	748.9576271186377	769.3389830508385	458.7711864406803	5.841807909604519	639.79661016949	483.7118644067823	207.63276836158138	27.93502824858757	792.2203389830426	767.694915254233	12.940677966101696	5.983050847457625
SUPERPANG_00024	1178.9419970630995	984.9427312775855	291.48458149780816	4.647577092511012	1184.2408223200787	891.697503671118	135.60279001468362	46.76651982378849	990.0558002937382	883.7364170338166	719.7511013216243	3.233480176211453	962.1365638767004	920.0660792952027	611.6798825257268	7.302496328928052	850.0249632893189	613.8913362702199	261.3223201174816	39.57048458149779	983.3208516887413	966.1967694567315	13.195301027900134	11.648311306901606
SUPERPANG_00025	1415.5137681158133	1078.1442028984666	311.181159420289	6.011594202898551	1338.9311594201747	930.0731884057277	163.3471014492741	58.08043478260896	1427.288405796984	1010.7565217390514	861.1246376810952	4.104347826086957	1111.3550724636764	1037.3499999999142	673.3746376811207	9.626811594202898	1095.943478260803	684.5826086956064	349.1043478260819	44.333333333333535	1172.860869565131	1087.1014492752838	18.629710144927575	12.18913043478262
SUPERPANG_00026	433.2735042735068	576.0427350427376	119.51495726495698	2.8354700854700856	547.677350427354	587.8568376068392	91.76068376068366	42.21153846153848	524.2179487179535	500.38888888889426	295.99572649572684	3.655982905982906	440.2350427350455	548.2393162393206	391.48717948718144	10.217948717948717	510.85042735043146	360.94017094017306	171.96367521367492	18.29914529914531	577.7500000000023	439.1260683760701	21.444444444444443	8.497863247863245
SUPERPANG_00027	918.3156565656664	748.8813131313166	241.26010101010198	3.603535353535354	989.666666666679	730.9671717171751	141.0732323232325	54.984848484848364	813.4217171717239	705.4267676767665	567.1944444444395	4.888888888888888	705.5656565656578	758.4292929292976	469.15909090908525	5.275252525252526	742.5530303030334	441.70454545454027	237.06565656565724	40.477272727272684	840.0858585858653	758.0101010101051	11.606060606060609	5.833333333333334
SUPERPANG_00028	1320.8522522522424	1101.1774774774	330.62432432433417	6.802702702702705	1306.2720720720633	990.982882882788	192.73153153153356	53.5792792792795	1379.0234234234292	1008.3684684683727	934.2594594593762	2.127027027027027	1046.8198198197238	1038.200900900801	703.1171171170956	6.656756756756757	1064.9819819819052	669.2828828828639	422.3135135135262	47.141441441441536	1322.5900900900808	1071.393693693615	22.354954954954923	13.053153153153142
SUPERPANG_00029	776.9166666666661	528.0119047619033	189.97023809523807	0.875	720.3392857142843	560.7261904761892	109.89880952380949	30.07738095238096	923.9940476190475	534.535714285714	505.77380952380867	4.321428571428572	598.9999999999995	579.0416666666669	358.9404761904757	8.053571428571429	630.214285714285	398.6607142857139	304.54761904761847	18.48214285714286	782.4702380952373	614.8511904761896	6.0	2.9107142857142856
SUPERPANG_00030	1336.21590909089	856.8106060606341	269.24053030302923	6.803030303030304	1160.535984848499	812.3731060606278	162.9128787878781	52.087121212121275	1655.2859848484122	817.6287878788108	853.0018939394223	3.2689393939393945	941.2291666667005	867.6837121212415	552.060606060618	5.357954545454546	1015.9943181818476	586.0227272727417	555.9034090909211	43.149621212121225	1316.636363636347	907.8238636363917	20.068181818181806	11.01515151515151
SUPERPANG_00031	1392.7232142857652	953.6934523809796	294.36011904761784	1.949404761904762	1130.3779761905123	841.0178571428748	160.82738095238065	66.98809523809516	1526.9970238095814	882.8482142857334	878.794642857165	1.5357142857142858	1006.3154761905033	859.3303571428764	569.502976190479	6.672619047619049	1034.3005952381202	607.9821428571476	486.22321428571354	52.60416666666662	1334.5684523809953	980.1011904762163	24.848214285714295	10.336309523809526
SUPERPANG_00032	1306.199004975155	860.6059701493078	283.05572139303086	3.6557213930348262	1104.773134328428	802.27064676621	156.64378109452574	48.73134328358208	1330.9542288557427	800.400000000042	797.1034825871063	5.109452736318409	892.797014925433	828.9462686567662	558.6189054726358	5.0228855721393035	981.917412935389	582.3502487562214	362.7542288557154	43.52537313432836	1279.1333333333623	909.5084577115035	23.703482587064627	6.613930348258709
SUPERPANG_00033	1246.2434456929186	897.0948813982725	273.11610486891726	6.851435705368291	1208.0199750312406	843.3495630462097	165.97003745318347	53.4581772784021	1452.9375780275034	858.6541822721773	810.1036204744239	3.007490636704119	920.403245942591	897.8339575530772	567.2084893882726	6.425717852684147	1009.9138576779197	615.7840199750418	341.8564294631752	40.832709113608075	1350.4456928839277	1023.8426966292363	21.164794007490645	11.521847690387006
SUPERPANG_00034	1123.3770491803243	784.6138433515449	235.32240437158333	5.120218579234974	1043.1366120218406	812.5154826958058	148.86885245901578	45.25136612021858	1208.0655737704994	770.8069216757706	735.2969034608348	1.5646630236794172	805.1803278688459	802.1001821493559	555.5081967213202	9.256830601092895	949.1165755919732	548.0746812386259	304.8087431694001	38.766848816029125	1275.7777777778072	837.7923497267677	22.73406193078325	8.559198542805103
SUPERPANG_00035	1530.5840978591934	974.9533639144679	298.92966360856485	5.881498470948009	1277.2048929663429	906.6819571866273	165.71941896024242	59.38073394495387	1674.1896024462753	919.9311926606379	863.3119266055902	4.298929663608563	1017.746941896128	964.6383792049883	613.361620795152	7.359327217125379	1126.045107033684	641.0665137615164	383.4732415902264	51.204128440366745	1515.5045871558475	1038.9732415903022	16.218654434250784	9.626911314984705
SUPERPANG_00036	1745.6013605442104	1023.3265306122448	324.10340136054344	2.5632653061224486	1376.05850340136	965.9183673469388	185.79727891156386	57.851700680272025	1950.4598639455721	1034.1823129251713	984.5904761904743	2.175510204081633	1163.3238095238082	1035.6965986394532	649.4789115646249	5.112925170068027	1240.1591836734701	690.2448979591836	435.0802721088431	44.73877551020401	1668.0108843537375	1123.0911564625844	19.929251700680275	12.073469387755107
SUPERPANG_00037	1252.0206489675948	934.1878072763321	288.0019665683425	3.841691248770895	1223.9233038348534	861.1356932153622	152.9862340216316	48.62831858407092	1397.2664700098796	926.788593903663	808.996066863346	3.0914454277286145	978.9115044248074	924.6047197640391	609.328416912502	5.448377581120942	986.6401179941308	623.1504424778914	344.2664700098373	42.355948869223326	1233.3893805310124	985.5958702065186	14.77089478859389	6.573254670599799
SUPERPANG_00038	682.7093153760536	927.4919566031816	187.59072203516303	3.753086419753088	885.0089786757513	840.9120838010747	84.2420501309405	55.88589599700773	719.2218481108175	852.8099513656088	338.07818930041503	3.3464272353161264	724.2652450431049	834.4403292182102	530.8178077067353	5.982790871679757	621.0482603816404	562.0606060606535	116.3172465394709	19.451552562663643	796.8249158250068	723.0766928545482	13.64983164983162	10.260381593714909
SUPERPANG_00039	1027.3629893237905	898.7586002372038	227.08718861209644	4.104982206405697	1023.8795966784742	837.9003558718466	90.62989323843506	57.21589561091307	814.109134045036	836.0207591933197	522.5954922894211	2.656583629893239	837.6073546856048	829.4899169631847	520.0314353499205	7.543297746144723	748.7591933570305	585.293594306024	131.7105575326232	20.05871886120997	813.6376037959297	845.8416370106324	16.167852906287084	7.033214709371289
SUPERPANG_00040	725.4280303030105	899.8816287878288	185.68181818182026	3.1392045454545454	872.3967803029841	819.678977272693	107.51231060606011	51.21306818181811	752.6392045454288	801.3191287878444	524.5208333333492	1.7869318181818186	736.6922348484641	884.928977272677	544.503787878799	9.491477272727268	765.8522727272507	550.3806818181939	207.77651515151751	30.216856060606123	856.4403409090517	795.4166666666346	18.321022727272716	11.873106060606045
SUPERPANG_00041	1529.3496532030956	1109.657282741704	371.6919624643234	5.360669114647084	1382.2986536109688	993.2680538554652	186.29946960423746	59.72827417380578	1284.4985720115242	1024.1281109749984	976.1685026518779	3.012239902080785	1166.729498164026	1054.994288045607	684.3231334149345	8.157894736842104	1188.0048959608555	710.0913912688588	368.82537739700206	52.57609139126819	1293.3896368830194	1153.4402284781736	19.725010199918387	11.266829865361082
SUPERPANG_00042	1169.9824757642655	1049.8888888886681	316.97800149141017	6.11260253542133	1222.2199850857203	938.8117076806213	143.3568232662213	58.61782252050736	1081.1178225203248	1001.848620432278	805.9138702459088	3.060402684563761	968.8877703204308	1018.8814317670924	685.2084265472253	11.594705443698741	876.5868754659037	683.7479492914396	293.33519761371423	51.02535421327377	1156.1894108872905	1075.2483221474693	21.878821774794858	13.863161819537673
SUPERPANG_00043	1597.7925093638298	1112.472659176369	355.25767790264916	5.519101123595508	1389.7513108618746	974.046816479676	196.52471910111444	63.30561797752646	1539.67228464471	1032.3689138579814	934.8112359553162	4.125468164794005	1149.2895131089576	1033.5662921351327	673.6344569289898	8.261048689138585	1216.0715355808877	733.660299625651	413.9722846442449	46.61086142322031	1579.3239700379677	1148.165543071505	19.140449438202314	11.031460674157328
SUPERPANG_00044	1633.9289617488364	1143.2916666667572	356.65095628413906	6.367486338797815	1444.0170765028852	1017.969945355257	201.8422131147572	53.56420765027354	1961.2943989073735	1012.0122950820272	990.9535519126321	3.187158469945355	1236.3244535520303	1097.4228142077336	709.1024590163935	9.22267759562842	1240.4501366121226	718.7506830601127	704.4187158469933	55.38319672131186	1783.1072404373765	1107.551229508276	30.28620218579231	11.878415300546466
SUPERPANG_00045	1427.359795134176	1164.2206572769624	380.4720443875021	6.968843363209565	1442.4656423385973	1034.7345283824911	185.4242424242438	55.03755868544634	1586.5556978228906	1088.4037558685711	994.0913358942332	2.9274434485702088	1183.9825010669558	1141.3256508749266	738.0670081092579	7.662825437473332	1131.939820742636	752.4985061886475	516.9475032009566	52.390951771233816	1606.585147246709	1167.3760136576586	21.363209560392658	12.596670934699077
SUPERPANG_00046	1370.909586056466	1037.641612200521	319.5070806100423	4.94335511982571	1255.0490196077515	927.859477124263	172.4204793028366	59.15087145969472	1257.734204792937	971.1301742920273	857.8218954249177	3.8131808278867085	1003.3627450981319	971.9673202615289	653.1367102397047	6.8583877995642775	1072.8028322440546	668.6056644880734	326.8529411764906	44.904139433551045	1311.462962962835	1052.4319172113983	22.43355119825703	10.684640522875817
SUPERPANG_00047	1406.5883014620288	997.2575928007044	324.83052118480964	5.457067866516676	1274.2639670038664	907.4409448817152	167.98200224971217	51.77502812148528	1502.4128233967654	944.7896512934051	908.6029246342458	2.7971503562054743	1046.3018372701351	950.860517435136	648.6959130107579	5.9160104986876565	1108.150356205254	670.9040119983791	483.4345706785867	46.545931758530685	1415.4968128980975	1044.2050993623739	20.03112110986127	9.88301462317208
SUPERPANG_00048	508.86069651741025	661.7263681591998	149.1990049751245	4.870646766169154	621.666666666663	571.6915422885544	68.76119402985077	35.69154228855722	675.855721393032	590.1442786069607	396.1791044776106	3.467661691542289	551.2388059701458	592.5024875621865	410.20895522387934	4.512437810945273	536.4975124378085	462.497512437809	204.64179104477634	15.865671641791046	757.5820895522359	593.0696517412913	9.676616915422887	8.223880597014926
SUPERPANG_00049	661.966666666669	871.496969696981	206.46363636363682	6.681818181818181	884.7212121212187	815.651515151522	100.81515151515147	32.718181818181826	799.6757575757644	756.4818181818245	479.03636363636053	3.190909090909091	727.9030303030357	753.7696969697029	525.1878787878761	3.703030303030303	674.6545454545474	545.6999999999977	227.41515151515236	40.91212121212119	904.3272727272811	789.1303030303106	18.018181818181816	8.154545454545454
SUPERPANG_00050	1409.165374676811	1069.6236003445413	336.6881998277413	5.61498708010336	1355.1636520239683	1001.5581395349197	181.76227390180955	57.276485788113874	1229.002583979247	993.1378122308747	968.0930232558517	2.7131782945736433	1096.5357450473666	1014.1869078381086	698.7381567614362	6.546942291128341	1037.6718346253442	697.609819121469	326.1507321274824	49.6330749354007	1329.4082687337086	1108.573643410841	19.284237726098198	10.670111972437548
SUPERPANG_00051	954.7266767526	954.7523953607704	271.86182551688927	5.30358043368633	1107.4175491682029	884.9601613718271	132.80131114472877	52.258698940998414	1002.29954614244	892.0867372669372	671.8345940494861	4.407463439233482	868.6717095311827	936.4251134646481	609.5703479576788	6.351487644982349	924.3736762482698	627.832072617293	328.42864346948625	40.308623298033396	1224.0912758449977	918.9984871408782	16.514876449823497	11.6031265758951
SUPERPANG_00052	1258.1352459016123	935.7513661201552	327.61202185792763	2.8756830601092895	1228.0259562841154	870.9521857922973	134.76229508196803	57.422131147540945	1211.4248633879372	916.6967213114191	900.7950819671569	1.6980874316939887	1012.618852458944	976.3428961747939	633.2035519125553	7.255464480874316	1037.5423497267125	584.1939890710335	519.7677595628471	40.49043715846998	1522.2500000000182	1027.9453551911824	23.336065573770522	6.743169398907104
SUPERPANG_00053	1186.6769953050225	801.4197183098094	228.90328638497851	4.846948356807511	1018.1981220656238	758.0103286384567	138.87605633802696	53.814084507042395	1203.029107981071	701.8103286384709	802.0338028168477	2.7539906103286382	928.6572769952234	795.8516431924385	527.1812206572839	5.347417840375587	1084.849765258125	531.6262910798188	815.5577464788195	32.48920187793436	1614.996244131231	825.2873239436085	22.346478873239505	9.352112676056343
SUPERPANG_00054	108.02222222222215	91.64444444444446	29.233333333333334	0.43333333333333335	89.32222222222221	76.92222222222219	14.255555555555556	5.388888888888889	89.16666666666666	79.57777777777777	60.91111111111111	1.1333333333333333	76.87777777777775	76.22222222222224	62.544444444444466	1.5	113.34444444444443	57.3	34.50000000000001	0.0	139.1666666666666	102.89999999999996	0.7666666666666667	1.6555555555555554
SUPERPANG_00055	1213.6214689265014	901.9830508474257	301.9849340866272	10.21845574387947	1218.5781544255572	843.8173258003458	151.1563088512245	56.49717514124301	1309.1638418078496	856.4896421845253	814.9510357815146	4.47080979284369	884.532956685465	891.6158192090045	570.7438794726787	3.5160075329566864	999.1431261769917	622.741996233503	346.7118644067763	42.13747645951039	1345.919020715576	959.7589453860251	28.683615819209013	11.566854990583803
SUPERPANG_00056	1383.3716666667697	950.2550000000037	338.4433333333326	1.9433333333333336	1288.1816666667487	859.9600000000048	164.66499999999954	55.50499999999985	1537.4716666668012	938.8450000000033	871.3000000000048	2.948333333333333	987.0616666666717	949.648333333338	637.3600000000015	6.401666666666669	1036.7033333333413	667.4050000000011	396.9999999999989	45.81999999999988	1520.6033333334688	1066.4033333333482	27.976666666666617	10.30166666666667
SUPERPANG_00057	1432.0712589073523	980.7648456056874	294.2446555819444	6.654790182106099	1272.511480601729	875.6199524940477	170.8875692794914	61.71021377672178	1754.9643705463068	899.7711797307857	871.7529691211279	3.2961203483768795	1051.072842438625	926.6967537608742	629.4117181314227	7.472684085510694	1103.906571654778	628.5851148060101	481.80680918447575	42.49168646080756	1628.819477434657	1011.5803642121796	19.74980205859067	7.8384798099762545
SUPERPANG_00058	1417.0256410255317	1123.64903846152	352.2964743589766	6.344551282051281	1474.910256410132	986.6201923077007	174.96153846153933	66.83653846153861	1684.2451923075016	1047.4663461538473	937.7596153846239	4.639423076923076	1086.911858974349	1090.7660256410156	667.987179487187	6.253205128205128	1113.5641025640907	760.6506410256486	412.1490384615415	42.84615384615389	1652.5256410254638	1086.8782051281983	19.24358974358973	10.474358974358974
SUPERPANG_00059	1395.7023060797083	945.1698113207332	301.3983228511534	4.710691823899372	1168.570230607969	828.2159329140298	179.31236897274684	41.93081761006292	1585.033542977011	854.0062893081591	864.9308176100441	2.8176100628930816	1027.6457023060586	944.4486373165421	576.0335429769302	6.224318658280924	1125.8553459119457	663.3396226414987	403.0712788259928	37.28721174004192	1574.8385744235497	1031.4276729559576	22.46540880503143	10.842767295597481
SUPERPANG_00060	1759.7154673284472	1062.6815550041765	338.3746898263106	4.49379652605459	1403.2787427626715	981.8196856906923	183.3796526054601	63.90157154673323	2077.169561621224	1037.3705541770432	952.631100082749	3.019023986765921	1164.5227460711817	1035.805624483081	670.8858560794267	8.537634408602148	1299.654259718825	754.3713813068932	426.28701406121905	45.35318444995889	1818.1712158809753	1174.2580645161736	21.243176178660082	8.985938792390403
SUPERPANG_00061	1685.6909116091285	1194.9843446933455	359.7272097532965	6.581463009143815	1541.6123579932457	1125.1246882788635	208.22152950953048	69.46785813244779	1783.8399833741214	1129.5333887499003	1018.2510390685936	3.9796342477140523	1192.3904128562604	1160.9174286501247	750.0601274588679	7.753117206982542	1307.0417013018405	803.1220559708817	498.20532003310626	50.717927403713055	1787.5160709330285	1289.4314214458757	24.03712939872494	12.31850928234969
SUPERPANG_00062	1254.6357388317106	942.7736867942235	283.30191458027394	7.621011291114373	1235.2150220913854	867.1138929798019	175.40648011782466	57.661757486500605	1160.4590083456255	920.589592537972	814.1953853705759	5.501227295041725	923.6809032890709	917.7987236130807	589.873834069681	8.536573392243481	982.6769759449495	648.784486990628	304.17280314188093	42.701521845852064	1189.963181148787	972.0765832105259	28.464899361806495	10.66863033873341
SUPERPANG_00063	931.8794726929905	891.1619585687022	277.3239171374763	2.834274952919021	1082.3672316383704	857.028248587537	143.13559322033947	59.817325800376736	965.4726930319748	890.0583804142748	707.9585687382036	3.4576271186440684	866.5574387946901	912.0772128059897	616.6421845574199	9.847457627118645	817.8813559321758	593.1619585687212	270.7570621468927	40.20715630885122	1050.9190207155868	936.9905838041053	25.915254237288117	8.097928436911488
